fs,clf,horizon,auc_mean,auc_std,auc_count,bal_mean,bal_std,bal_count,sens_mean,sens_std,sens_count,spec_mean,spec_std,spec_count,ppv_mean,ppv_std,ppv_count,npv_mean,npv_std,npv_count
Plasma-5 + NfL,kNN,54,0.8545384615384616,0.05298332671806003,200,0.8115384615384617,0.04600805636659583,200,0.698076923076923,0.05669869796395054,200,0.925,0.08499187073157205,200,0.9873143704547739,0.014144992589012273,200,0.2784761641247801,0.04182938260457148,200
Plasma-5 + NfL,kNN,75,0.7996517412935323,0.1284173344131625,200,0.7583830845771143,0.11277162411101843,200,0.8384328358208956,0.05545211400885061,200,0.6783333333333332,0.25091123711628144,200,0.9836691273102304,0.01235612657873555,200,0.16159014784141984,0.05527723668536624,200
Plasma-5+NfL+slope,AdaBoost,12,0.681359940872136,0.046053541006088924,200,0.6377753141167775,0.04812961402941712,200,0.6546969696969697,0.054419893381884264,200,0.6208536585365854,0.043245033670267656,200,0.5815544105017789,0.04734017774972901,200,0.6908678678678679,0.048009733552413975,200
Plasma-5+NfL+slope,AdaBoost,24,0.684132326007326,0.0553989160270921,200,0.625157967032967,0.05063631917268371,200,0.583173076923077,0.03260023073320716,200,0.667142857142857,0.07208203917551005,200,0.8126558529190108,0.04027033085226311,200,0.3927942051496164,0.04336740168893882,200
Plasma-5+NfL+slope,AdaBoost,36,0.7954812348668281,0.053946848126591396,200,0.7129418886198547,0.046686021916302625,200,0.5901694915254238,0.019724997150356725,200,0.8357142857142857,0.07476075401909371,200,0.938006022723128,0.028261438295847475,200,0.326166263475087,0.029817658922538598,200
Plasma-5+NfL+slope,AdaBoost,54,0.8966394230769231,0.0449087545604804,200,0.771076923076923,0.034195603519320265,200,0.5671538461538461,0.008114065939465552,200,0.975,0.06139091318025433,200,0.9946194879089616,0.013161314279673606,200,0.21705532212885154,0.013597895648923298,200
Plasma-5+NfL+slope,AdaBoost,75,0.872686567164179,0.0820275045114107,200,0.7524626865671641,0.04617983941256776,200,0.5299253731343283,0.017449344598466917,200,0.975,0.08801743393622034,200,0.9979058591558592,0.007378370481353271,200,0.0850652488773849,0.008148046907857956,200
Plasma-5+NfL+slope,ExTrees,12,0.7380413895048042,0.04850948129087691,200,0.6793939393939393,0.04777183003428147,200,0.6987878787878787,0.05293635220014974,200,0.66,0.042607307868413206,200,0.6232432432432432,0.047213503313647084,200,0.7313513513513513,0.047213503313647084,200
Plasma-5+NfL+slope,ExTrees,24,0.7336355311355311,0.054271314725153105,200,0.6430196886446886,0.05050581036067856,200,0.5891346153846154,0.029058137467787678,200,0.6969047619047619,0.07195348325356943,200,0.827972972972973,0.04083846346824212,200,0.40652777777777777,0.04197286523124884,200
Plasma-5+NfL+slope,ExTrees,36,0.7947820823244552,0.07211239287210193,200,0.6812136803874093,0.060335137556452895,200,0.5763559322033899,0.02314224454220116,200,0.7860714285714286,0.09752803057070467,200,0.919054054054054,0.036902498053780174,200,0.3056944444444445,0.03792756744416292,200
Plasma-5+NfL+slope,ExTrees,54,0.9387884615384615,0.0340945167275763,200,0.7677692307692309,0.030053177572495027,200,0.5655384615384615,0.006586997824108486,200,0.97,0.05351935732088159,200,0.9935135135135136,0.011571752934244634,200,0.21555555555555553,0.011893190515751483,200
Plasma-5+NfL+slope,ExTrees,75,0.9238557213930347,0.06243920289682808,200,0.7594527363184079,0.017369129127385113,200,0.5222388059701492,0.0014887824966330094,200,0.9966666666666667,0.03324947575813722,200,0.9997142857142858,0.0028499550649831954,200,0.08542857142857141,0.002849955064983194,200
Plasma-5+NfL+slope,GBM,12,0.6700073909830008,0.04744183912480483,200,0.6231966001478196,0.051325696246778095,200,0.6365151515151515,0.05687442016534869,200,0.6098780487804878,0.045776972328207474,200,0.5677027027027027,0.05072583420152723,200,0.6758108108108108,0.05072583420152723,200
Plasma-5+NfL+slope,GBM,24,0.6864903846153847,0.053079302520728476,200,0.6282898351648352,0.049626341307959364,200,0.5808653846153846,0.028288154118036497,200,0.6757142857142857,0.07103103862493053,200,0.816045519203414,0.040123335300625285,200,0.3943055555555556,0.041247933937628566,200
Plasma-5+NfL+slope,GBM,36,0.7872548426150121,0.05986899340083056,200,0.7029842615012106,0.056923118692310475,200,0.5852542372881355,0.0216208759181519,200,0.8207142857142857,0.09253492052607766,200,0.9322707626654996,0.0348651326912245,200,0.31949253034547154,0.035736659949816486,200
Plasma-5+NfL+slope,GBM,54,0.8867740384615385,0.0616744711157136,200,0.7662740384615384,0.04339590159090777,200,0.566923076923077,0.010432073834626273,200,0.965625,0.07819563389860085,200,0.9926260577378998,0.016713522132784372,200,0.2153182667006196,0.017232085094201603,200
Plasma-5+NfL+slope,GBM,75,0.8545771144278607,0.12413081744015722,200,0.7760945273631841,0.0816251550979113,200,0.6305223880597015,0.092823782434617,200,0.9216666666666667,0.18896851870314232,200,0.9953316886739135,0.010855628263221737,200,0.10320069690056276,0.028895002182502464,200
Plasma-5+NfL+slope,LDA,12,0.7522135994087213,0.04460457063954474,200,0.6956651884700665,0.046573477804017493,200,0.7168181818181819,0.05160844837742477,200,0.6745121951219513,0.04153850723061018,200,0.6393243243243244,0.04602915666094643,200,0.7474324324324324,0.04602915666094643,200
Plasma-5+NfL+slope,LDA,24,0.7368772893772894,0.0508005591451932,200,0.6463621794871796,0.04884444279316085,200,0.5910576923076923,0.028102282154969294,200,0.7016666666666667,0.0695866034313525,200,0.8306756756756757,0.0394950992448217,200,0.4093055555555556,0.04059218533495562,200
Plasma-5+NfL+slope,LDA,36,0.7888438256658595,0.060094570543323206,200,0.6885048426150121,0.05336419319949659,200,0.5791525423728814,0.020468457665560363,200,0.7978571428571429,0.08625992873343286,200,0.9235135135135135,0.03263889195319084,200,0.31027777777777776,0.03354552784077943,200
Plasma-5+NfL+slope,LDA,54,0.9223942307692308,0.03477334652556064,200,0.7818076923076923,0.013789343575872515,200,0.5686153846153846,0.0030223218796432715,200,0.995,0.024556365272101758,200,0.9989189189189189,0.005309484383157106,200,0.22111111111111112,0.005456970060467059,200
Plasma-5+NfL+slope,LDA,75,0.895223880597015,0.08226174715821992,200,0.7368159203980099,0.0605722477506552,200,0.5202985074626865,0.005191906950056154,200,0.9533333333333333,0.11595258855125425,200,0.996,0.009938793304393213,200,0.08171428571428568,0.009938793304393238,200
Plasma-5+NfL+slope,LogReg,12,0.7551958610495195,0.0440003922364189,200,0.6968957871396896,0.04732607843217376,200,0.7181818181818181,0.052442411235651985,200,0.675609756097561,0.04220974562869549,200,0.6405405405405404,0.046772961372338266,200,0.7486486486486487,0.046772961372338266,200
Plasma-5+NfL+slope,LogReg,24,0.7401190476190476,0.050116019465515645,200,0.6565567765567765,0.04580296738104063,200,0.5969230769230769,0.026352392191831643,200,0.7161904761904762,0.06525354257024969,200,0.8389189189189189,0.03703579443176334,200,0.4177777777777778,0.038064566499312294,200
Plasma-5+NfL+slope,LogReg,36,0.801858353510896,0.05672243806372694,200,0.6944703389830508,0.051126882671124765,200,0.5814406779661017,0.01961031116152731,200,0.8075,0.08264345418072222,200,0.9271621621621623,0.03127049617648951,200,0.3140277777777778,0.032139121070280864,200
Plasma-5+NfL+slope,LogReg,54,0.9391826923076922,0.02630329008020559,200,0.7835625,0.00855345796094824,200,0.569,0.0018747305119886511,200,0.998125,0.015232185409907832,200,0.9995945945945945,0.003293445494034122,200,0.22180555555555553,0.003384930091090633,200
Plasma-5+NfL+slope,LogReg,75,0.9218159203980101,0.06120017298866711,200,0.7611940298507462,0.0,200,0.5223880597014925,0.0,200,1.0,0.0,200,1.0,0.0,200,0.08571428571428569,0.0,200
Plasma-5+NfL+slope,RF,12,0.7180229120473023,0.047176773781643845,200,0.6688654841093866,0.04994828101881302,200,0.6871212121212121,0.05534809518300904,200,0.650609756097561,0.04454846685461702,200,0.6128378378378379,0.04936451732538642,200,0.720945945945946,0.04936451732538642,200
Plasma-5+NfL+slope,RF,24,0.7222161172161172,0.05314872432993773,200,0.6428525641025641,0.04730676279758306,200,0.5890384615384615,0.027217589554773824,200,0.6966666666666668,0.0673959360403923,200,0.8278378378378379,0.03825174748238485,200,0.40638888888888886,0.03931429602356217,200
Plasma-5+NfL+slope,RF,36,0.7991858353510897,0.06473222595444322,200,0.698226392251816,0.05704012158014676,200,0.5828813559322034,0.02187840279786452,200,0.8135714285714286,0.0922018403624291,200,0.9294594594594595,0.034887182839838,200,0.3163888888888889,0.035856271252055726,200
Plasma-5+NfL+slope,RF,54,0.9194423076923077,0.03431980381673539,200,0.779,0.020346097398357802,200,0.568,0.004459418607859233,200,0.99,0.036232776188856404,200,0.9978378378378379,0.007834113770563533,200,0.22,0.008051728041968092,200
Plasma-5+NfL+slope,RF,75,0.8943532338308458,0.06669839032246701,200,0.7615298507462687,0.022961531542958324,200,0.5280597014925372,0.01587470630145655,200,0.995,0.04061916109308757,200,0.9995714285714286,0.0034816423794074938,200,0.08635518745705717,0.004710744665113279,200
Plasma-5+NfL+slope,SVM,12,0.7394826311899483,0.04615554167388319,200,0.6843458980044346,0.046046942174597205,200,0.7045454545454546,0.05117318579058389,200,0.6641463414634147,0.04103984716067384,200,0.6280346135609294,0.0454655345331662,200,0.7363573573573574,0.04558059869869326,200
Plasma-5+NfL+slope,SVM,24,0.7241117216117217,0.058297530813088916,200,0.6540499084249085,0.05162718690042986,200,0.5954807692307692,0.029703313011206232,200,0.7126190476190476,0.07355106078965352,200,0.836891891891892,0.04174519666439796,200,0.4156944444444444,0.04290478546063123,200
Plasma-5+NfL+slope,SVM,36,0.8104479418886199,0.05620068055451784,200,0.7103783292978209,0.053210897106463775,200,0.5875423728813559,0.0204096591641231,200,0.8332142857142857,0.08601213504880448,200,0.9368918918918919,0.03254513218062873,200,0.3240277777777778,0.033449163630090636,200
Plasma-5+NfL+slope,SVM,54,0.8876923076923078,0.06188537700466089,200,0.7502211538461538,0.04925288791357622,200,0.5616923076923076,0.010795153515304372,200,0.93875,0.08771062231184802,200,0.9867567567567568,0.018964458878237365,200,0.20861111111111108,0.019491249402632922,200
Plasma-5+NfL+slope,SVM,75,0.8668656716417911,0.14180890813257355,200,0.7046019900497512,0.09709638359701178,200,0.5175373134328357,0.00832254716545814,200,0.8916666666666667,0.18587022002856549,200,0.9907142857142857,0.01593173314530561,200,0.0764285714285714,0.015931733145305625,200
Plasma-5+NfL+slope,kNN,12,0.6920842572062084,0.04928192784380701,200,0.6442110125646711,0.046387652291910574,200,0.7487878787878788,0.07994892491248984,200,0.5396341463414633,0.08610026741094609,200,0.5690441322817206,0.04331230402684435,200,0.7317107149952051,0.06116738582369838,200
Plasma-5+NfL+slope,kNN,24,0.7100732600732601,0.05498047710516431,200,0.6743521062271063,0.053162917359696506,200,0.7289423076923077,0.07799307756511258,200,0.6197619047619047,0.09051176238040073,200,0.8264746066894361,0.03497065243751075,200,0.4881277740676348,0.07334809332409237,200
Plasma-5+NfL+slope,kNN,36,0.813728813559322,0.05575207057788577,200,0.7594763922518161,0.05368839373136713,200,0.7278813559322033,0.0622275662140595,200,0.7910714285714286,0.10350673772457593,200,0.9372400391334215,0.028939361586288192,200,0.4141299137423664,0.05968508684252674,200
Plasma-5+NfL+slope,kNN,54,0.9034423076923077,0.04341842380185904,200,0.8565961538461537,0.03875840207463134,200,0.7606923076923077,0.05046711717397228,200,0.9525,0.0692747787789638,200,0.9925964623952246,0.010730221696086355,200,0.3351331912130401,0.050114587261008196,200
Plasma-5+NfL+slope,kNN,75,0.8323383084577115,0.12409077037129111,200,0.7918656716417911,0.10975916447752744,200,0.858731343283582,0.04984839510652971,200,0.725,0.23966638826941994,200,0.9862964958627194,0.011591684133346714,200,0.19231834679338547,0.06037754970541063,200
