group,time,surv,n_risk,strata,repeat_id,signature
High,4,0.8527131782945735,110,group=High,128,Plasma-5
Low,4,0.8571428571428571,104,group=Low,128,Plasma-5
High,5,0.8217054263565892,106,group=High,128,Plasma-5
Low,5,0.823529411764706,98,group=Low,128,Plasma-5
High,6,0.7751937984496123,100,group=High,128,Plasma-5
Low,6,0.7899159663865547,94,group=Low,128,Plasma-5
High,7,0.7286821705426355,94,group=High,128,Plasma-5
Low,7,0.7647058823529412,92,group=Low,128,Plasma-5
High,8,0.6744186046511625,89,group=High,128,Plasma-5
Low,8,0.75630252100840345,90,group=Low,128,Plasma-5
High,9,0.6511627906976741,86,group=High,128,Plasma-5
Low,9,0.6974789915966388,83,group=Low,128,Plasma-5
High,10,0.589147286821705,76,group=High,128,Plasma-5
Low,10,0.6638655462184875,79,group=Low,128,Plasma-5
High,11,0.5581395348837205,72,group=High,128,Plasma-5
Low,11,0.6218487394957984,75,group=Low,128,Plasma-5
High,12,0.5116279069767437,67,group=High,128,Plasma-5
Low,12,0.596638655462185,71,group=Low,128,Plasma-5
High,13,0.4496124031007747,58,group=High,128,Plasma-5
Low,13,0.5882352941176472,70,group=Low,128,Plasma-5
High,14,0.4263565891472863,56,group=High,128,Plasma-5
Low,14,0.5630252100840338,67,group=Low,128,Plasma-5
High,15,0.3798449612403096,49,group=High,128,Plasma-5
Low,15,0.5546218487394959,66,group=Low,128,Plasma-5
High,16,0.34883720930232515,45,group=High,128,Plasma-5
Low,16,0.5546218487394959,66,group=Low,128,Plasma-5
High,17,0.3333333333333329,43,group=High,128,Plasma-5
Low,17,0.5462184873949582,65,group=Low,128,Plasma-5
High,18,0.29457364341085224,38,group=High,128,Plasma-5
Low,18,0.5378151260504204,64,group=Low,128,Plasma-5
High,19,0.27131782945736393,35,group=High,128,Plasma-5
Low,19,0.5126050420168069,62,group=Low,128,Plasma-5
High,20,0.2635658914728678,34,group=High,128,Plasma-5
Low,20,0.4873949579831935,58,group=Low,128,Plasma-5
High,21,0.23255813953488333,30,group=High,128,Plasma-5
Low,21,0.4705882352941178,56,group=Low,128,Plasma-5
High,22,0.22480620155038722,29,group=High,128,Plasma-5
Low,22,0.4537815126050421,54,group=Low,128,Plasma-5
High,23,0.2170542635658911,28,group=High,128,Plasma-5
Low,23,0.42857142857142866,51,group=Low,128,Plasma-5
High,24,0.17054263565891445,23,group=High,128,Plasma-5
Low,24,0.4115932087120563,49,group=Low,128,Plasma-5
High,25,0.15503875968992223,21,group=High,128,Plasma-5
Low,25,0.39444349168238724,46,group=Low,128,Plasma-5
High,26,0.14728682170542612,19,group=High,128,Plasma-5
Low,26,0.3772937746527182,44,group=Low,128,Plasma-5
High,27,0.13953488372093,18,group=High,128,Plasma-5
Low,27,0.3601440576230492,42,group=Low,128,Plasma-5
High,28,0.13953488372093,18,group=High,128,Plasma-5
Low,28,0.3601440576230492,42,group=Low,128,Plasma-5
High,29,0.11627906976744168,15,group=High,128,Plasma-5
Low,29,0.3601440576230492,42,group=Low,128,Plasma-5
High,30,0.10852713178294557,14,group=High,128,Plasma-5
Low,30,0.35136005621760896,41,group=Low,128,Plasma-5
High,31,0.10077519379844946,13,group=High,128,Plasma-5
Low,31,0.34257605481216874,39,group=Low,128,Plasma-5
High,32,0.10077519379844946,13,group=High,128,Plasma-5
Low,32,0.3250080520012883,37,group=Low,128,Plasma-5
High,33,0.10077519379844946,13,group=High,128,Plasma-5
Low,33,0.31622405059584807,36,group=Low,128,Plasma-5
High,34,0.09302325581395335,12,group=High,128,Plasma-5
Low,34,0.2986560477849676,34,group=Low,128,Plasma-5
High,35,0.09302325581395335,12,group=High,128,Plasma-5
Low,35,0.2986560477849676,34,group=Low,128,Plasma-5
High,36,0.09302325581395335,12,group=High,128,Plasma-5
Low,36,0.2898720463795274,33,group=Low,128,Plasma-5
High,37,0.09302325581395335,12,group=High,128,Plasma-5
Low,37,0.27230404356864696,31,group=Low,128,Plasma-5
High,38,0.07751937984496113,10,group=High,128,Plasma-5
Low,38,0.26352004216320674,30,group=Low,128,Plasma-5
High,39,0.07751937984496113,10,group=High,128,Plasma-5
Low,39,0.2459520393523263,28,group=Low,128,Plasma-5
High,40,0.07751937984496113,10,group=High,128,Plasma-5
Low,40,0.2459520393523263,28,group=Low,128,Plasma-5
High,41,0.06976744186046502,9,group=High,128,Plasma-5
Low,41,0.2459520393523263,28,group=Low,128,Plasma-5
High,42,0.06976744186046502,9,group=High,128,Plasma-5
Low,42,0.2459520393523263,28,group=Low,128,Plasma-5
High,43,0.06976744186046502,9,group=High,128,Plasma-5
Low,43,0.2459520393523263,28,group=Low,128,Plasma-5
High,44,0.06976744186046502,9,group=High,128,Plasma-5
Low,44,0.2459520393523263,28,group=Low,128,Plasma-5
High,45,0.05426356589147279,7,group=High,128,Plasma-5
Low,45,0.2368427045614994,26,group=Low,128,Plasma-5
High,46,0.046511627906976674,6,group=High,128,Plasma-5
Low,46,0.2368427045614994,26,group=Low,128,Plasma-5
High,47,0.046511627906976674,6,group=High,128,Plasma-5
Low,47,0.2368427045614994,26,group=Low,128,Plasma-5
High,48,0.046511627906976674,6,group=High,128,Plasma-5
Low,48,0.2368427045614994,26,group=Low,128,Plasma-5
High,49,0.046511627906976674,6,group=High,128,Plasma-5
Low,49,0.2368427045614994,26,group=Low,128,Plasma-5
High,50,0.038759689922480564,5,group=High,128,Plasma-5
Low,50,0.2368427045614994,26,group=Low,128,Plasma-5
High,51,0.031007751937984454,4,group=High,128,Plasma-5
Low,51,0.2368427045614994,26,group=Low,128,Plasma-5
High,52,0.031007751937984454,4,group=High,128,Plasma-5
Low,52,0.2186240349798456,24,group=Low,128,Plasma-5
High,53,0.02325581395348834,3,group=High,128,Plasma-5
Low,53,0.2186240349798456,24,group=Low,128,Plasma-5
High,54,0.015503875968992227,2,group=High,128,Plasma-5
Low,54,0.2186240349798456,24,group=Low,128,Plasma-5
High,55,0.015503875968992227,2,group=High,128,Plasma-5
Low,55,0.2186240349798456,24,group=Low,128,Plasma-5
High,56,0.015503875968992227,2,group=High,128,Plasma-5
Low,56,0.2186240349798456,24,group=Low,128,Plasma-5
High,57,0.015503875968992227,2,group=High,128,Plasma-5
Low,57,0.2095147001890187,23,group=Low,128,Plasma-5
High,58,0.015503875968992227,2,group=High,128,Plasma-5
Low,58,0.2095147001890187,23,group=Low,128,Plasma-5
High,59,0.015503875968992227,2,group=High,128,Plasma-5
Low,59,0.2004053653981918,22,group=Low,128,Plasma-5
High,60,0.015503875968992227,2,group=High,128,Plasma-5
Low,60,0.1912960306073649,21,group=Low,128,Plasma-5
High,61,0.0077519379844961135,1,group=High,128,Plasma-5
Low,61,0.18218669581653799,20,group=Low,128,Plasma-5
High,62,0.0077519379844961135,1,group=High,128,Plasma-5
Low,62,0.18218669581653799,20,group=Low,128,Plasma-5
High,63,0.0077519379844961135,1,group=High,128,Plasma-5
Low,63,0.1720652127156192,18,group=Low,128,Plasma-5
High,64,0.0077519379844961135,1,group=High,128,Plasma-5
Low,64,0.1619437296147004,16,group=Low,128,Plasma-5
High,65,0.0077519379844961135,1,group=High,128,Plasma-5
Low,65,0.1619437296147004,16,group=Low,128,Plasma-5
High,66,0.0077519379844961135,1,group=High,128,Plasma-5
Low,66,0.1619437296147004,14,group=Low,128,Plasma-5
High,67,0.0077519379844961135,1,group=High,128,Plasma-5
Low,67,0.1619437296147004,14,group=Low,128,Plasma-5
High,68,0.0077519379844961135,1,group=High,128,Plasma-5
Low,68,0.1619437296147004,14,group=Low,128,Plasma-5
High,69,0.0077519379844961135,1,group=High,128,Plasma-5
Low,69,0.15037632035650753,13,group=Low,128,Plasma-5
High,70,0.0077519379844961135,1,group=High,128,Plasma-5
Low,70,0.15037632035650753,13,group=Low,128,Plasma-5
High,71,0,0,group=High,128,Plasma-5
Low,71,0.15037632035650753,13,group=Low,128,Plasma-5
High,72,0,0,group=High,128,Plasma-5
Low,72,0.15037632035650753,13,group=Low,128,Plasma-5
High,73,0,0,group=High,128,Plasma-5
Low,73,0.15037632035650753,12,group=Low,128,Plasma-5
High,74,0,0,group=High,128,Plasma-5
Low,74,0.15037632035650753,11,group=Low,128,Plasma-5
High,75,0,0,group=High,128,Plasma-5
Low,75,0.15037632035650753,9,group=Low,128,Plasma-5
High,76,0,0,group=High,128,Plasma-5
Low,76,0.15037632035650753,9,group=Low,128,Plasma-5
High,77,0,0,group=High,128,Plasma-5
Low,77,0.15037632035650753,9,group=Low,128,Plasma-5
High,78,0,0,group=High,128,Plasma-5
Low,78,0.15037632035650753,9,group=Low,128,Plasma-5
High,79,0,0,group=High,128,Plasma-5
Low,79,0.15037632035650753,8,group=Low,128,Plasma-5
High,80,0,0,group=High,128,Plasma-5
Low,80,0.15037632035650753,8,group=Low,128,Plasma-5
High,81,0,0,group=High,128,Plasma-5
Low,81,0.13157928031194407,7,group=Low,128,Plasma-5
High,82,0,0,group=High,128,Plasma-5
Low,82,0.13157928031194407,7,group=Low,128,Plasma-5
High,83,0,0,group=High,128,Plasma-5
Low,83,0.11278224026738062,6,group=Low,128,Plasma-5
High,84,0,0,group=High,128,Plasma-5
Low,84,0.11278224026738062,6,group=Low,128,Plasma-5
High,85,0,0,group=High,128,Plasma-5
Low,85,0.11278224026738062,5,group=Low,128,Plasma-5
High,86,0,0,group=High,128,Plasma-5
Low,86,0.11278224026738062,5,group=Low,128,Plasma-5
High,87,0,0,group=High,128,Plasma-5
Low,87,0.11278224026738062,5,group=Low,128,Plasma-5
High,88,0,0,group=High,128,Plasma-5
Low,88,0.0902257922139045,4,group=Low,128,Plasma-5
High,89,0,0,group=High,128,Plasma-5
Low,89,0.0902257922139045,4,group=Low,128,Plasma-5
High,90,0,0,group=High,128,Plasma-5
Low,90,0.0902257922139045,4,group=Low,128,Plasma-5
High,91,0,0,group=High,128,Plasma-5
Low,91,0.0902257922139045,4,group=Low,128,Plasma-5
High,92,0,0,group=High,128,Plasma-5
Low,92,0.0902257922139045,4,group=Low,128,Plasma-5
High,93,0,0,group=High,128,Plasma-5
Low,93,0.0902257922139045,4,group=Low,128,Plasma-5
High,94,0,0,group=High,128,Plasma-5
Low,94,0.0902257922139045,4,group=Low,128,Plasma-5
High,95,0,0,group=High,128,Plasma-5
Low,95,0.0902257922139045,4,group=Low,128,Plasma-5
High,96,0,0,group=High,128,Plasma-5
Low,96,0.0902257922139045,3,group=Low,128,Plasma-5
High,97,0,0,group=High,128,Plasma-5
Low,97,0.0902257922139045,3,group=Low,128,Plasma-5
High,98,0,0,group=High,128,Plasma-5
Low,98,0.0902257922139045,3,group=Low,128,Plasma-5
High,99,0,0,group=High,128,Plasma-5
Low,99,0.0902257922139045,3,group=Low,128,Plasma-5
High,100,0,0,group=High,128,Plasma-5
Low,100,0.0902257922139045,3,group=Low,128,Plasma-5
High,0,1,126,group=High,129,Plasma-5
Low,0,1,122,group=Low,129,Plasma-5
High,1,0.9920634920634921,125,group=High,129,Plasma-5
Low,1,0.9918032786885246,121,group=Low,129,Plasma-5
High,2,0.9603174603174603,122,group=High,129,Plasma-5
Low,2,0.9344262295081968,114,group=Low,129,Plasma-5
High,3,0.9047619047619049,116,group=High,129,Plasma-5
Low,3,0.8606557377049182,107,group=Low,129,Plasma-5
High,4,0.8650793650793653,109,group=High,129,Plasma-5
Low,4,0.8442622950819674,105,group=Low,129,Plasma-5
High,5,0.8333333333333336,105,group=High,129,Plasma-5
Low,5,0.8114754098360657,99,group=Low,129,Plasma-5
High,6,0.793650793650794,100,group=High,129,Plasma-5
Low,6,0.7704918032786886,94,group=Low,129,Plasma-5
High,7,0.7460317460317465,94,group=High,129,Plasma-5
Low,7,0.7459016393442623,92,group=Low,129,Plasma-5
High,8,0.6904761904761909,89,group=High,129,Plasma-5
Low,8,0.7377049180327869,90,group=Low,129,Plasma-5
High,9,0.6666666666666671,86,group=High,129,Plasma-5
Low,9,0.680327868852459,83,group=Low,129,Plasma-5
High,10,0.5952380952380955,75,group=High,129,Plasma-5
Low,10,0.6557377049180327,80,group=Low,129,Plasma-5
High,11,0.5555555555555558,71,group=High,129,Plasma-5
Low,11,0.6229508196721311,76,group=Low,129,Plasma-5
High,12,0.5158730158730161,65,group=High,129,Plasma-5
Low,12,0.5901639344262294,73,group=Low,129,Plasma-5
High,13,0.45238095238095266,57,group=High,129,Plasma-5
Low,13,0.581967213114754,71,group=Low,129,Plasma-5
High,14,0.42857142857142877,55,group=High,129,Plasma-5
Low,14,0.5573770491803277,68,group=Low,129,Plasma-5
High,15,0.3809523809523811,48,group=High,129,Plasma-5
Low,15,0.5491803278688523,67,group=Low,129,Plasma-5
High,16,0.3492063492063493,44,group=High,129,Plasma-5
Low,16,0.5491803278688523,67,group=Low,129,Plasma-5
High,17,0.3333333333333334,42,group=High,129,Plasma-5
Low,17,0.5409836065573769,66,group=Low,129,Plasma-5
High,18,0.29365079365079366,37,group=High,129,Plasma-5
Low,18,0.5327868852459015,65,group=Low,129,Plasma-5
High,19,0.2698412698412698,34,group=High,129,Plasma-5
Low,19,0.5081967213114752,63,group=Low,129,Plasma-5
High,20,0.26190476190476186,33,group=High,129,Plasma-5
Low,20,0.48360655737704894,59,group=Low,129,Plasma-5
High,21,0.23015873015873015,29,group=High,129,Plasma-5
Low,21,0.46721311475409816,57,group=Low,129,Plasma-5
High,22,0.2222222222222222,28,group=High,129,Plasma-5
Low,22,0.4508196721311473,55,group=Low,129,Plasma-5
High,23,0.21428571428571427,27,group=High,129,Plasma-5
Low,23,0.42622950819672106,52,group=Low,129,Plasma-5
High,24,0.16666666666666666,22,group=High,129,Plasma-5
Low,24,0.4096721311475407,50,group=Low,129,Plasma-5
High,25,0.15079365079365079,20,group=High,129,Plasma-5
Low,25,0.3929508196721308,47,group=Low,129,Plasma-5
High,26,0.14285714285714285,18,group=High,129,Plasma-5
Low,26,0.37622950819672096,45,group=Low,129,Plasma-5
High,27,0.1349206349206349,17,group=High,129,Plasma-5
Low,27,0.3595081967213111,43,group=Low,129,Plasma-5
High,28,0.1349206349206349,17,group=High,129,Plasma-5
Low,28,0.3595081967213111,43,group=Low,129,Plasma-5
High,29,0.1111111111111111,14,group=High,129,Plasma-5
Low,29,0.3595081967213111,43,group=Low,129,Plasma-5
High,30,0.10317460317460317,13,group=High,129,Plasma-5
Low,30,0.3509484777517561,42,group=Low,129,Plasma-5
High,31,0.09523809523809523,12,group=High,129,Plasma-5
Low,31,0.34238875878220104,40,group=Low,129,Plasma-5
High,32,0.09523809523809523,12,group=High,129,Plasma-5
Low,32,0.32526932084309096,38,group=Low,129,Plasma-5
High,33,0.09523809523809523,12,group=High,129,Plasma-5
Low,33,0.3167096018735359,37,group=Low,129,Plasma-5
High,34,0.0873015873015873,11,group=High,129,Plasma-5
Low,34,0.2995901639344259,35,group=Low,129,Plasma-5
High,35,0.0873015873015873,11,group=High,129,Plasma-5
Low,35,0.2995901639344259,35,group=Low,129,Plasma-5
High,36,0.0873015873015873,11,group=High,129,Plasma-5
Low,36,0.29103044496487085,34,group=Low,129,Plasma-5
High,37,0.0873015873015873,11,group=High,129,Plasma-5
Low,37,0.27391100702576077,32,group=Low,129,Plasma-5
High,38,0.07142857142857142,9,group=High,129,Plasma-5
Low,38,0.2653512880562057,31,group=Low,129,Plasma-5
High,39,0.07142857142857142,9,group=High,129,Plasma-5
Low,39,0.24823185011709567,29,group=Low,129,Plasma-5
High,40,0.07142857142857142,9,group=High,129,Plasma-5
Low,40,0.24823185011709567,29,group=Low,129,Plasma-5
High,41,0.06349206349206349,8,group=High,129,Plasma-5
Low,41,0.24823185011709567,29,group=Low,129,Plasma-5
High,42,0.06349206349206349,8,group=High,129,Plasma-5
Low,42,0.24823185011709567,29,group=Low,129,Plasma-5
High,43,0.06349206349206349,8,group=High,129,Plasma-5
Low,43,0.24823185011709567,29,group=Low,129,Plasma-5
High,44,0.06349206349206349,8,group=High,129,Plasma-5
Low,44,0.24823185011709567,29,group=Low,129,Plasma-5
High,45,0.047619047619047616,6,group=High,129,Plasma-5
Low,45,0.23936642689862797,27,group=Low,129,Plasma-5
High,46,0.03968253968253968,5,group=High,129,Plasma-5
Low,46,0.23936642689862797,27,group=Low,129,Plasma-5
High,47,0.03968253968253968,5,group=High,129,Plasma-5
Low,47,0.23936642689862797,27,group=Low,129,Plasma-5
High,48,0.03968253968253968,5,group=High,129,Plasma-5
Low,48,0.23936642689862797,27,group=Low,129,Plasma-5
High,49,0.03968253968253968,5,group=High,129,Plasma-5
Low,49,0.23936642689862797,27,group=Low,129,Plasma-5
High,50,0.031746031746031744,4,group=High,129,Plasma-5
Low,50,0.23936642689862797,27,group=Low,129,Plasma-5
High,51,0.023809523809523808,3,group=High,129,Plasma-5
Low,51,0.23936642689862797,27,group=Low,129,Plasma-5
High,52,0.023809523809523808,3,group=High,129,Plasma-5
Low,52,0.22163558046169254,25,group=Low,129,Plasma-5
High,53,0.015873015873015872,2,group=High,129,Plasma-5
Low,53,0.22163558046169254,25,group=Low,129,Plasma-5
High,54,0.007936507936507936,1,group=High,129,Plasma-5
Low,54,0.22163558046169254,25,group=Low,129,Plasma-5
High,55,0.007936507936507936,1,group=High,129,Plasma-5
Low,55,0.22163558046169254,25,group=Low,129,Plasma-5
High,56,0.007936507936507936,1,group=High,129,Plasma-5
Low,56,0.22163558046169254,25,group=Low,129,Plasma-5
High,57,0.007936507936507936,1,group=High,129,Plasma-5
Low,57,0.21277015724322484,24,group=Low,129,Plasma-5
High,58,0.007936507936507936,1,group=High,129,Plasma-5
Low,58,0.21277015724322484,24,group=Low,129,Plasma-5
High,59,0.007936507936507936,1,group=High,129,Plasma-5
Low,59,0.20390473402475714,23,group=Low,129,Plasma-5
High,60,0.007936507936507936,1,group=High,129,Plasma-5
Low,60,0.19503931080628945,22,group=Low,129,Plasma-5
High,61,0,0,group=High,129,Plasma-5
Low,61,0.18617388758782175,21,group=Low,129,Plasma-5
High,62,0,0,group=High,129,Plasma-5
Low,62,0.18617388758782175,21,group=Low,129,Plasma-5
High,63,0,0,group=High,129,Plasma-5
Low,63,0.1763752619253048,19,group=Low,129,Plasma-5
High,64,0,0,group=High,129,Plasma-5
Low,64,0.16657663626278787,17,group=Low,129,Plasma-5
High,65,0,0,group=High,129,Plasma-5
Low,65,0.16657663626278787,17,group=Low,129,Plasma-5
High,66,0,0,group=High,129,Plasma-5
Low,66,0.16657663626278787,15,group=Low,129,Plasma-5
High,67,0,0,group=High,129,Plasma-5
Low,67,0.16657663626278787,15,group=Low,129,Plasma-5
High,68,0,0,group=High,129,Plasma-5
Low,68,0.16657663626278787,15,group=Low,129,Plasma-5
High,69,0,0,group=High,129,Plasma-5
Low,69,0.15547152717860202,14,group=Low,129,Plasma-5
High,70,0,0,group=High,129,Plasma-5
Low,70,0.15547152717860202,14,group=Low,129,Plasma-5
High,71,0,0,group=High,129,Plasma-5
Low,71,0.14436641809441617,13,group=Low,129,Plasma-5
High,72,0,0,group=High,129,Plasma-5
Low,72,0.14436641809441617,13,group=Low,129,Plasma-5
High,73,0,0,group=High,129,Plasma-5
Low,73,0.14436641809441617,12,group=Low,129,Plasma-5
High,74,0,0,group=High,129,Plasma-5
Low,74,0.14436641809441617,11,group=Low,129,Plasma-5
High,75,0,0,group=High,129,Plasma-5
Low,75,0.14436641809441617,9,group=Low,129,Plasma-5
High,76,0,0,group=High,129,Plasma-5
Low,76,0.14436641809441617,9,group=Low,129,Plasma-5
High,77,0,0,group=High,129,Plasma-5
Low,77,0.14436641809441617,9,group=Low,129,Plasma-5
High,78,0,0,group=High,129,Plasma-5
Low,78,0.14436641809441617,9,group=Low,129,Plasma-5
High,79,0,0,group=High,129,Plasma-5
Low,79,0.14436641809441617,8,group=Low,129,Plasma-5
High,80,0,0,group=High,129,Plasma-5
Low,80,0.14436641809441617,8,group=Low,129,Plasma-5
High,81,0,0,group=High,129,Plasma-5
Low,81,0.12632061583261414,7,group=Low,129,Plasma-5
High,82,0,0,group=High,129,Plasma-5
Low,82,0.12632061583261414,7,group=Low,129,Plasma-5
High,83,0,0,group=High,129,Plasma-5
Low,83,0.10827481357081212,6,group=Low,129,Plasma-5
High,84,0,0,group=High,129,Plasma-5
Low,84,0.10827481357081212,6,group=Low,129,Plasma-5
High,85,0,0,group=High,129,Plasma-5
Low,85,0.10827481357081212,5,group=Low,129,Plasma-5
High,86,0,0,group=High,129,Plasma-5
Low,86,0.10827481357081212,5,group=Low,129,Plasma-5
High,87,0,0,group=High,129,Plasma-5
Low,87,0.10827481357081212,5,group=Low,129,Plasma-5
High,88,0,0,group=High,129,Plasma-5
Low,88,0.0866198508566497,4,group=Low,129,Plasma-5
High,89,0,0,group=High,129,Plasma-5
Low,89,0.0866198508566497,4,group=Low,129,Plasma-5
High,90,0,0,group=High,129,Plasma-5
Low,90,0.0866198508566497,4,group=Low,129,Plasma-5
High,91,0,0,group=High,129,Plasma-5
Low,91,0.0866198508566497,4,group=Low,129,Plasma-5
High,92,0,0,group=High,129,Plasma-5
Low,92,0.0866198508566497,4,group=Low,129,Plasma-5
High,93,0,0,group=High,129,Plasma-5
Low,93,0.0866198508566497,4,group=Low,129,Plasma-5
High,94,0,0,group=High,129,Plasma-5
Low,94,0.0866198508566497,4,group=Low,129,Plasma-5
High,95,0,0,group=High,129,Plasma-5
Low,95,0.0866198508566497,4,group=Low,129,Plasma-5
High,96,0,0,group=High,129,Plasma-5
Low,96,0.0866198508566497,3,group=Low,129,Plasma-5
High,97,0,0,group=High,129,Plasma-5
Low,97,0.0866198508566497,3,group=Low,129,Plasma-5
High,98,0,0,group=High,129,Plasma-5
Low,98,0.0866198508566497,3,group=Low,129,Plasma-5
High,99,0,0,group=High,129,Plasma-5
Low,99,0.0866198508566497,3,group=Low,129,Plasma-5
High,100,0,0,group=High,129,Plasma-5
Low,100,0.0866198508566497,3,group=Low,129,Plasma-5
High,0,1,124,group=High,130,Plasma-5
Low,0,1,124,group=Low,130,Plasma-5
High,1,0.9919354838709677,123,group=High,130,Plasma-5
Low,1,0.9919354838709677,123,group=Low,130,Plasma-5
High,2,0.935483870967742,117,group=High,130,Plasma-5
Low,2,0.9596774193548387,119,group=Low,130,Plasma-5
High,3,0.8790322580645162,111,group=High,130,Plasma-5
Low,3,0.8870967741935484,112,group=Low,130,Plasma-5
High,4,0.838709677419355,104,group=High,130,Plasma-5
Low,4,0.8709677419354839,110,group=Low,130,Plasma-5
High,5,0.806451612903226,100,group=High,130,Plasma-5
Low,5,0.8387096774193549,104,group=Low,130,Plasma-5
High,6,0.774193548387097,96,group=High,130,Plasma-5
Low,6,0.7903225806451614,98,group=Low,130,Plasma-5
High,7,0.7258064516129035,90,group=High,130,Plasma-5
Low,7,0.7661290322580646,96,group=Low,130,Plasma-5
High,8,0.6854838709677422,86,group=High,130,Plasma-5
Low,8,0.7419354838709679,93,group=Low,130,Plasma-5
High,9,0.6612903225806455,84,group=High,130,Plasma-5
Low,9,0.6854838709677421,85,group=Low,130,Plasma-5
High,10,0.5967741935483875,74,group=High,130,Plasma-5
Low,10,0.6532258064516131,81,group=Low,130,Plasma-5
High,11,0.548387096774194,69,group=High,130,Plasma-5
Low,11,0.6290322580645163,78,group=Low,130,Plasma-5
High,12,0.5000000000000004,63,group=High,130,Plasma-5
Low,12,0.6048387096774196,75,group=Low,130,Plasma-5
High,13,0.4354838709677422,54,group=High,130,Plasma-5
Low,13,0.5967741935483873,74,group=Low,130,Plasma-5
High,14,0.4193548387096777,53,group=High,130,Plasma-5
Low,14,0.5645161290322583,70,group=Low,130,Plasma-5
High,15,0.3709677419354841,46,group=High,130,Plasma-5
Low,15,0.5564516129032261,69,group=Low,130,Plasma-5
High,16,0.3387096774193551,42,group=High,130,Plasma-5
Low,16,0.5564516129032261,69,group=Low,130,Plasma-5
High,17,0.3225806451612906,40,group=High,130,Plasma-5
Low,17,0.5483870967741938,68,group=Low,130,Plasma-5
High,18,0.28225806451612934,35,group=High,130,Plasma-5
Low,18,0.5403225806451616,67,group=Low,130,Plasma-5
High,19,0.25000000000000033,31,group=High,130,Plasma-5
Low,19,0.5241935483870971,66,group=Low,130,Plasma-5
High,20,0.24193548387096808,30,group=High,130,Plasma-5
Low,20,0.5000000000000003,62,group=Low,130,Plasma-5
High,21,0.21774193548387127,27,group=High,130,Plasma-5
Low,21,0.4758064516129035,59,group=Low,130,Plasma-5
High,22,0.209677419354839,26,group=High,130,Plasma-5
Low,22,0.45967741935483897,57,group=Low,130,Plasma-5
High,23,0.209677419354839,26,group=High,130,Plasma-5
Low,23,0.42741935483870985,53,group=Low,130,Plasma-5
High,24,0.1612903225806454,21,group=High,130,Plasma-5
Low,24,0.4111321948134094,51,group=Low,130,Plasma-5
High,25,0.14516129032258085,19,group=High,130,Plasma-5
Low,25,0.394686907020873,48,group=Low,130,Plasma-5
High,26,0.14516129032258085,18,group=High,130,Plasma-5
Low,26,0.3700189753320684,45,group=Low,130,Plasma-5
High,27,0.13709677419354857,17,group=High,130,Plasma-5
Low,27,0.353573687539532,43,group=Low,130,Plasma-5
High,28,0.13709677419354857,17,group=High,130,Plasma-5
Low,28,0.353573687539532,43,group=Low,130,Plasma-5
High,29,0.11290322580645176,14,group=High,130,Plasma-5
Low,29,0.353573687539532,43,group=Low,130,Plasma-5
High,30,0.1048387096774195,13,group=High,130,Plasma-5
Low,30,0.3451552664076384,42,group=Low,130,Plasma-5
High,31,0.09677419354838723,12,group=High,130,Plasma-5
Low,31,0.33673684527574477,40,group=Low,130,Plasma-5
High,32,0.09677419354838723,12,group=High,130,Plasma-5
Low,32,0.31990000301195753,38,group=Low,130,Plasma-5
High,33,0.09677419354838723,12,group=High,130,Plasma-5
Low,33,0.3114815818800639,37,group=Low,130,Plasma-5
High,34,0.08870967741935495,11,group=High,130,Plasma-5
Low,34,0.2946447396162767,35,group=Low,130,Plasma-5
High,35,0.08870967741935495,11,group=High,130,Plasma-5
Low,35,0.2946447396162767,35,group=Low,130,Plasma-5
High,36,0.08870967741935495,11,group=High,130,Plasma-5
Low,36,0.28622631848438307,34,group=Low,130,Plasma-5
High,37,0.08870967741935495,11,group=High,130,Plasma-5
Low,37,0.26938947622059584,32,group=Low,130,Plasma-5
High,38,0.07258064516129042,9,group=High,130,Plasma-5
Low,38,0.2609710550887022,31,group=Low,130,Plasma-5
High,39,0.07258064516129042,9,group=High,130,Plasma-5
Low,39,0.244134212824915,29,group=Low,130,Plasma-5
High,40,0.07258064516129042,9,group=High,130,Plasma-5
Low,40,0.244134212824915,29,group=Low,130,Plasma-5
High,41,0.06451612903225815,8,group=High,130,Plasma-5
Low,41,0.244134212824915,29,group=Low,130,Plasma-5
High,42,0.06451612903225815,8,group=High,130,Plasma-5
Low,42,0.244134212824915,29,group=Low,130,Plasma-5
High,43,0.06451612903225815,8,group=High,130,Plasma-5
Low,43,0.244134212824915,29,group=Low,130,Plasma-5
High,44,0.06451612903225815,8,group=High,130,Plasma-5
Low,44,0.244134212824915,29,group=Low,130,Plasma-5
High,45,0.05645161290322588,7,group=High,130,Plasma-5
Low,45,0.22669605476599247,26,group=Low,130,Plasma-5
High,46,0.04838709677419361,6,group=High,130,Plasma-5
Low,46,0.22669605476599247,26,group=Low,130,Plasma-5
High,47,0.04838709677419361,6,group=High,130,Plasma-5
Low,47,0.22669605476599247,26,group=Low,130,Plasma-5
High,48,0.04838709677419361,6,group=High,130,Plasma-5
Low,48,0.22669605476599247,26,group=Low,130,Plasma-5
High,49,0.04838709677419361,6,group=High,130,Plasma-5
Low,49,0.22669605476599247,26,group=Low,130,Plasma-5
High,50,0.040322580645161345,5,group=High,130,Plasma-5
Low,50,0.22669605476599247,26,group=Low,130,Plasma-5
High,51,0.03225806451612908,4,group=High,130,Plasma-5
Low,51,0.22669605476599247,26,group=Low,130,Plasma-5
