"group","time","surv","n_risk","strata","repeat_id","signature"
"High",56,0.0078125,1,"group=High",152,"Plasma-5"
"Low",56,0.224770217753378,25,"group=Low",152,"Plasma-5"
"High",57,0.0078125,1,"group=High",152,"Plasma-5"
"Low",57,0.215779409043243,24,"group=Low",152,"Plasma-5"
"High",58,0.0078125,1,"group=High",152,"Plasma-5"
"Low",58,0.215779409043243,24,"group=Low",152,"Plasma-5"
"High",59,0.0078125,1,"group=High",152,"Plasma-5"
"Low",59,0.206788600333107,23,"group=Low",152,"Plasma-5"
"High",60,0.0078125,1,"group=High",152,"Plasma-5"
"Low",60,0.197797791622972,22,"group=Low",152,"Plasma-5"
"High",61,0,0,"group=High",152,"Plasma-5"
"Low",61,0.188806982912837,21,"group=Low",152,"Plasma-5"
"High",62,0,0,"group=High",152,"Plasma-5"
"Low",62,0.188806982912837,21,"group=Low",152,"Plasma-5"
"High",63,0,0,"group=High",152,"Plasma-5"
"Low",63,0.178869773285846,19,"group=Low",152,"Plasma-5"
"High",64,0,0,"group=High",152,"Plasma-5"
"Low",64,0.168932563658854,17,"group=Low",152,"Plasma-5"
"High",65,0,0,"group=High",152,"Plasma-5"
"Low",65,0.168932563658854,17,"group=Low",152,"Plasma-5"
"High",66,0,0,"group=High",152,"Plasma-5"
"Low",66,0.168932563658854,15,"group=Low",152,"Plasma-5"
"High",67,0,0,"group=High",152,"Plasma-5"
"Low",67,0.168932563658854,15,"group=Low",152,"Plasma-5"
"High",68,0,0,"group=High",152,"Plasma-5"
"Low",68,0.168932563658854,15,"group=Low",152,"Plasma-5"
"High",69,0,0,"group=High",152,"Plasma-5"
"Low",69,0.157670392748264,14,"group=Low",152,"Plasma-5"
"High",70,0,0,"group=High",152,"Plasma-5"
"Low",70,0.157670392748264,14,"group=Low",152,"Plasma-5"
"High",71,0,0,"group=High",152,"Plasma-5"
"Low",71,0.146408221837674,13,"group=Low",152,"Plasma-5"
"High",72,0,0,"group=High",152,"Plasma-5"
"Low",72,0.146408221837674,13,"group=Low",152,"Plasma-5"
"High",73,0,0,"group=High",152,"Plasma-5"
"Low",73,0.146408221837674,12,"group=Low",152,"Plasma-5"
"High",74,0,0,"group=High",152,"Plasma-5"
"Low",74,0.146408221837674,11,"group=Low",152,"Plasma-5"
"High",75,0,0,"group=High",152,"Plasma-5"
"Low",75,0.146408221837674,9,"group=Low",152,"Plasma-5"
"High",76,0,0,"group=High",152,"Plasma-5"
"Low",76,0.146408221837674,9,"group=Low",152,"Plasma-5"
"High",77,0,0,"group=High",152,"Plasma-5"
"Low",77,0.146408221837674,9,"group=Low",152,"Plasma-5"
"High",78,0,0,"group=High",152,"Plasma-5"
"Low",78,0.146408221837674,9,"group=Low",152,"Plasma-5"
"High",79,0,0,"group=High",152,"Plasma-5"
"Low",79,0.146408221837674,8,"group=Low",152,"Plasma-5"
"High",80,0,0,"group=High",152,"Plasma-5"
"Low",80,0.146408221837674,8,"group=Low",152,"Plasma-5"
"High",81,0,0,"group=High",152,"Plasma-5"
"Low",81,0.128107194107965,7,"group=Low",152,"Plasma-5"
"High",82,0,0,"group=High",152,"Plasma-5"
"Low",82,0.128107194107965,7,"group=Low",152,"Plasma-5"
"High",83,0,0,"group=High",152,"Plasma-5"
"Low",83,0.109806166378255,6,"group=Low",152,"Plasma-5"
"High",84,0,0,"group=High",152,"Plasma-5"
"Low",84,0.109806166378255,6,"group=Low",152,"Plasma-5"
"High",85,0,0,"group=High",152,"Plasma-5"
"Low",85,0.109806166378255,5,"group=Low",152,"Plasma-5"
"High",86,0,0,"group=High",152,"Plasma-5"
"Low",86,0.109806166378255,5,"group=Low",152,"Plasma-5"
"High",87,0,0,"group=High",152,"Plasma-5"
"Low",87,0.109806166378255,5,"group=Low",152,"Plasma-5"
"High",88,0,0,"group=High",152,"Plasma-5"
"Low",88,0.0878449331026043,4,"group=Low",152,"Plasma-5"
"High",89,0,0,"group=High",152,"Plasma-5"
"Low",89,0.0878449331026043,4,"group=Low",152,"Plasma-5"
"High",90,0,0,"group=High",152,"Plasma-5"
"Low",90,0.0878449331026043,4,"group=Low",152,"Plasma-5"
"High",91,0,0,"group=High",152,"Plasma-5"
"Low",91,0.0878449331026043,4,"group=Low",152,"Plasma-5"
"High",92,0,0,"group=High",152,"Plasma-5"
"Low",92,0.0878449331026043,4,"group=Low",152,"Plasma-5"
"High",93,0,0,"group=High",152,"Plasma-5"
"Low",93,0.0878449331026043,4,"group=Low",152,"Plasma-5"
"High",94,0,0,"group=High",152,"Plasma-5"
"Low",94,0.0878449331026043,4,"group=Low",152,"Plasma-5"
"High",95,0,0,"group=High",152,"Plasma-5"
"Low",95,0.0878449331026043,4,"group=Low",152,"Plasma-5"
"High",96,0,0,"group=High",152,"Plasma-5"
"Low",96,0.0878449331026043,3,"group=Low",152,"Plasma-5"
"High",97,0,0,"group=High",152,"Plasma-5"
"Low",97,0.0878449331026043,3,"group=Low",152,"Plasma-5"
"High",98,0,0,"group=High",152,"Plasma-5"
"Low",98,0.0878449331026043,3,"group=Low",152,"Plasma-5"
"High",99,0,0,"group=High",152,"Plasma-5"
"Low",99,0.0878449331026043,3,"group=Low",152,"Plasma-5"
"High",100,0,0,"group=High",152,"Plasma-5"
"Low",100,0.0878449331026043,3,"group=Low",152,"Plasma-5"
"High",0,1,122,"group=High",153,"Plasma-5"
"Low",0,1,126,"group=Low",153,"Plasma-5"
"High",1,0.991803278688525,121,"group=High",153,"Plasma-5"
"Low",1,0.992063492063492,125,"group=Low",153,"Plasma-5"
"High",2,0.942622950819672,116,"group=High",153,"Plasma-5"
"Low",2,0.952380952380952,120,"group=Low",153,"Plasma-5"
"High",3,0.89344262295082,111,"group=High",153,"Plasma-5"
"Low",3,0.873015873015873,112,"group=Low",153,"Plasma-5"
"High",4,0.852459016393443,104,"group=High",153,"Plasma-5"
"Low",4,0.857142857142857,110,"group=Low",153,"Plasma-5"
"High",5,0.819672131147541,100,"group=High",153,"Plasma-5"
"Low",5,0.825396825396825,104,"group=Low",153,"Plasma-5"
"High",6,0.786885245901639,96,"group=High",153,"Plasma-5"
"Low",6,0.777777777777778,98,"group=Low",153,"Plasma-5"
"High",7,0.737704918032787,90,"group=High",153,"Plasma-5"
"Low",7,0.753968253968254,96,"group=Low",153,"Plasma-5"
"High",8,0.680327868852459,85,"group=High",153,"Plasma-5"
"Low",8,0.746031746031746,94,"group=Low",153,"Plasma-5"
"High",9,0.655737704918033,82,"group=High",153,"Plasma-5"
"Low",9,0.690476190476191,87,"group=Low",153,"Plasma-5"
"High",10,0.598360655737705,73,"group=High",153,"Plasma-5"
"Low",10,0.650793650793651,82,"group=Low",153,"Plasma-5"
"High",11,0.557377049180328,69,"group=High",153,"Plasma-5"
"Low",11,0.619047619047619,78,"group=Low",153,"Plasma-5"
"High",12,0.508196721311475,63,"group=High",153,"Plasma-5"
"Low",12,0.595238095238095,75,"group=Low",153,"Plasma-5"
"High",13,0.442622950819672,54,"group=High",153,"Plasma-5"
"Low",13,0.587301587301588,74,"group=Low",153,"Plasma-5"
"High",14,0.418032786885246,52,"group=High",153,"Plasma-5"
"Low",14,0.563492063492064,71,"group=Low",153,"Plasma-5"
"High",15,0.377049180327868,46,"group=High",153,"Plasma-5"
"Low",15,0.547619047619048,69,"group=Low",153,"Plasma-5"
"High",16,0.344262295081967,42,"group=High",153,"Plasma-5"
"Low",16,0.547619047619048,69,"group=Low",153,"Plasma-5"
"High",17,0.327868852459016,40,"group=High",153,"Plasma-5"
"Low",17,0.53968253968254,68,"group=Low",153,"Plasma-5"
"High",18,0.286885245901639,35,"group=High",153,"Plasma-5"
"Low",18,0.531746031746032,67,"group=Low",153,"Plasma-5"
"High",19,0.262295081967213,32,"group=High",153,"Plasma-5"
"Low",19,0.507936507936508,65,"group=Low",153,"Plasma-5"
"High",20,0.254098360655737,31,"group=High",153,"Plasma-5"
"Low",20,0.484126984126984,61,"group=Low",153,"Plasma-5"
"High",21,0.221311475409836,27,"group=High",153,"Plasma-5"
"Low",21,0.468253968253969,59,"group=Low",153,"Plasma-5"
"High",22,0.21311475409836,26,"group=High",153,"Plasma-5"
"Low",22,0.452380952380953,57,"group=Low",153,"Plasma-5"
"High",23,0.21311475409836,26,"group=High",153,"Plasma-5"
"Low",23,0.420634920634921,53,"group=Low",153,"Plasma-5"
"High",24,0.163934426229508,21,"group=High",153,"Plasma-5"
"Low",24,0.404606286959228,51,"group=Low",153,"Plasma-5"
"High",25,0.147540983606557,19,"group=High",153,"Plasma-5"
"Low",25,0.388422035480859,48,"group=Low",153,"Plasma-5"
"High",26,0.139344262295082,17,"group=High",153,"Plasma-5"
"Low",26,0.37223778400249,46,"group=Low",153,"Plasma-5"
"High",27,0.131147540983606,16,"group=High",153,"Plasma-5"
"Low",27,0.356053532524121,44,"group=Low",153,"Plasma-5"
"High",28,0.131147540983606,16,"group=High",153,"Plasma-5"
"Low",28,0.356053532524121,44,"group=Low",153,"Plasma-5"
"High",29,0.10655737704918,13,"group=High",153,"Plasma-5"
"Low",29,0.356053532524121,44,"group=Low",153,"Plasma-5"
"High",30,0.0983606557377048,12,"group=High",153,"Plasma-5"
"Low",30,0.347773217814258,43,"group=Low",153,"Plasma-5"
"High",31,0.0901639344262294,11,"group=High",153,"Plasma-5"
"Low",31,0.339492903104394,41,"group=Low",153,"Plasma-5"
"High",32,0.0901639344262294,11,"group=High",153,"Plasma-5"
"Low",32,0.322932273684668,39,"group=Low",153,"Plasma-5"
"High",33,0.0901639344262294,11,"group=High",153,"Plasma-5"
"Low",33,0.314651958974804,38,"group=Low",153,"Plasma-5"
"High",34,0.081967213114754,10,"group=High",153,"Plasma-5"
"Low",34,0.298091329555078,36,"group=Low",153,"Plasma-5"
"High",35,0.081967213114754,10,"group=High",153,"Plasma-5"
"Low",35,0.298091329555078,36,"group=Low",153,"Plasma-5"
"High",36,0.081967213114754,10,"group=High",153,"Plasma-5"
"Low",36,0.289811014845215,35,"group=Low",153,"Plasma-5"
"High",37,0.081967213114754,10,"group=High",153,"Plasma-5"
"Low",37,0.273250385425488,33,"group=Low",153,"Plasma-5"
"High",38,0.0655737704918032,8,"group=High",153,"Plasma-5"
"Low",38,0.264970070715625,32,"group=Low",153,"Plasma-5"
"High",39,0.0655737704918032,8,"group=High",153,"Plasma-5"
"Low",39,0.248409441295898,30,"group=Low",153,"Plasma-5"
"High",40,0.0655737704918032,8,"group=High",153,"Plasma-5"
"Low",40,0.248409441295898,30,"group=Low",153,"Plasma-5"
"High",41,0.0573770491803278,7,"group=High",153,"Plasma-5"
"Low",41,0.248409441295898,30,"group=Low",153,"Plasma-5"
"High",42,0.0573770491803278,7,"group=High",153,"Plasma-5"
"Low",42,0.248409441295898,30,"group=Low",153,"Plasma-5"
"High",43,0.0573770491803278,7,"group=High",153,"Plasma-5"
"Low",43,0.248409441295898,30,"group=Low",153,"Plasma-5"
"High",44,0.0573770491803278,7,"group=High",153,"Plasma-5"
"Low",44,0.248409441295898,30,"group=Low",153,"Plasma-5"
"High",45,0.0491803278688524,6,"group=High",153,"Plasma-5"
"Low",45,0.231277755689285,27,"group=Low",153,"Plasma-5"
"High",46,0.040983606557377,5,"group=High",153,"Plasma-5"
"Low",46,0.231277755689285,27,"group=Low",153,"Plasma-5"
"High",47,0.040983606557377,5,"group=High",153,"Plasma-5"
"Low",47,0.231277755689285,27,"group=Low",153,"Plasma-5"
"High",48,0.040983606557377,5,"group=High",153,"Plasma-5"
"Low",48,0.231277755689285,27,"group=Low",153,"Plasma-5"
"High",49,0.040983606557377,5,"group=High",153,"Plasma-5"
"Low",49,0.231277755689285,27,"group=Low",153,"Plasma-5"
"High",50,0.0327868852459016,4,"group=High",153,"Plasma-5"
"Low",50,0.231277755689285,27,"group=Low",153,"Plasma-5"
"High",51,0.0245901639344262,3,"group=High",153,"Plasma-5"
"Low",51,0.231277755689285,27,"group=Low",153,"Plasma-5"
"High",52,0.0245901639344262,3,"group=High",153,"Plasma-5"
"Low",52,0.214146070082671,25,"group=Low",153,"Plasma-5"
"High",53,0.0163934426229508,2,"group=High",153,"Plasma-5"
"Low",53,0.214146070082671,25,"group=Low",153,"Plasma-5"
"High",54,0.0081967213114754,1,"group=High",153,"Plasma-5"
"Low",54,0.214146070082671,25,"group=Low",153,"Plasma-5"
"High",55,0.0081967213114754,1,"group=High",153,"Plasma-5"
"Low",55,0.214146070082671,25,"group=Low",153,"Plasma-5"
"High",56,0.0081967213114754,1,"group=High",153,"Plasma-5"
"Low",56,0.214146070082671,25,"group=Low",153,"Plasma-5"
"High",57,0.0081967213114754,1,"group=High",153,"Plasma-5"
"Low",57,0.205580227279364,24,"group=Low",153,"Plasma-5"
"High",58,0.0081967213114754,1,"group=High",153,"Plasma-5"
"Low",58,0.205580227279364,24,"group=Low",153,"Plasma-5"
"High",59,0.0081967213114754,1,"group=High",153,"Plasma-5"
"Low",59,0.197014384476057,23,"group=Low",153,"Plasma-5"
"High",60,0.0081967213114754,1,"group=High",153,"Plasma-5"
"Low",60,0.18844854167275,22,"group=Low",153,"Plasma-5"
"High",61,0,0,"group=High",153,"Plasma-5"
"Low",61,0.179882698869444,21,"group=Low",153,"Plasma-5"
"High",62,0,0,"group=High",153,"Plasma-5"
"Low",62,0.179882698869444,21,"group=Low",153,"Plasma-5"
"High",63,0,0,"group=High",153,"Plasma-5"
"Low",63,0.170415188402631,19,"group=Low",153,"Plasma-5"
"High",64,0,0,"group=High",153,"Plasma-5"
"Low",64,0.160947677935818,17,"group=Low",153,"Plasma-5"
"High",65,0,0,"group=High",153,"Plasma-5"
"Low",65,0.160947677935818,17,"group=Low",153,"Plasma-5"
"High",66,0,0,"group=High",153,"Plasma-5"
"Low",66,0.160947677935818,15,"group=Low",153,"Plasma-5"
"High",67,0,0,"group=High",153,"Plasma-5"
"Low",67,0.160947677935818,15,"group=Low",153,"Plasma-5"
"High",68,0,0,"group=High",153,"Plasma-5"
"Low",68,0.160947677935818,15,"group=Low",153,"Plasma-5"
"High",69,0,0,"group=High",153,"Plasma-5"
"Low",69,0.150217832740097,14,"group=Low",153,"Plasma-5"
"High",70,0,0,"group=High",153,"Plasma-5"
"Low",70,0.150217832740097,14,"group=Low",153,"Plasma-5"
"High",71,0,0,"group=High",153,"Plasma-5"
"Low",71,0.139487987544376,13,"group=Low",153,"Plasma-5"
"High",72,0,0,"group=High",153,"Plasma-5"
"Low",72,0.139487987544376,13,"group=Low",153,"Plasma-5"
"High",73,0,0,"group=High",153,"Plasma-5"
"Low",73,0.139487987544376,12,"group=Low",153,"Plasma-5"
"High",74,0,0,"group=High",153,"Plasma-5"
"Low",74,0.139487987544376,11,"group=Low",153,"Plasma-5"
"High",75,0,0,"group=High",153,"Plasma-5"
"Low",75,0.139487987544376,9,"group=Low",153,"Plasma-5"
"High",76,0,0,"group=High",153,"Plasma-5"
"Low",76,0.139487987544376,9,"group=Low",153,"Plasma-5"
"High",77,0,0,"group=High",153,"Plasma-5"
"Low",77,0.139487987544376,9,"group=Low",153,"Plasma-5"
"High",78,0,0,"group=High",153,"Plasma-5"
"Low",78,0.139487987544376,9,"group=Low",153,"Plasma-5"
"High",79,0,0,"group=High",153,"Plasma-5"
"Low",79,0.139487987544376,8,"group=Low",153,"Plasma-5"
"High",80,0,0,"group=High",153,"Plasma-5"
"Low",80,0.139487987544376,8,"group=Low",153,"Plasma-5"
"High",81,0,0,"group=High",153,"Plasma-5"
"Low",81,0.122051989101329,7,"group=Low",153,"Plasma-5"
"High",82,0,0,"group=High",153,"Plasma-5"
"Low",82,0.122051989101329,7,"group=Low",153,"Plasma-5"
"High",83,0,0,"group=High",153,"Plasma-5"
"Low",83,0.104615990658282,6,"group=Low",153,"Plasma-5"
"High",84,0,0,"group=High",153,"Plasma-5"
"Low",84,0.104615990658282,6,"group=Low",153,"Plasma-5"
"High",85,0,0,"group=High",153,"Plasma-5"
"Low",85,0.104615990658282,5,"group=Low",153,"Plasma-5"
"High",86,0,0,"group=High",153,"Plasma-5"
"Low",86,0.104615990658282,5,"group=Low",153,"Plasma-5"
"High",87,0,0,"group=High",153,"Plasma-5"
"Low",87,0.104615990658282,5,"group=Low",153,"Plasma-5"
"High",88,0,0,"group=High",153,"Plasma-5"
"Low",88,0.0836927925266253,4,"group=Low",153,"Plasma-5"
"High",89,0,0,"group=High",153,"Plasma-5"
"Low",89,0.0836927925266253,4,"group=Low",153,"Plasma-5"
"High",90,0,0,"group=High",153,"Plasma-5"
"Low",90,0.0836927925266253,4,"group=Low",153,"Plasma-5"
"High",91,0,0,"group=High",153,"Plasma-5"
"Low",91,0.0836927925266253,4,"group=Low",153,"Plasma-5"
"High",92,0,0,"group=High",153,"Plasma-5"
"Low",92,0.0836927925266253,4,"group=Low",153,"Plasma-5"
"High",93,0,0,"group=High",153,"Plasma-5"
"Low",93,0.0836927925266253,4,"group=Low",153,"Plasma-5"
"High",94,0,0,"group=High",153,"Plasma-5"
"Low",94,0.0836927925266253,4,"group=Low",153,"Plasma-5"
"High",95,0,0,"group=High",153,"Plasma-5"
"Low",95,0.0836927925266253,4,"group=Low",153,"Plasma-5"
"High",96,0,0,"group=High",153,"Plasma-5"
"Low",96,0.0836927925266253,3,"group=Low",153,"Plasma-5"
"High",97,0,0,"group=High",153,"Plasma-5"
"Low",97,0.0836927925266253,3,"group=Low",153,"Plasma-5"
"High",98,0,0,"group=High",153,"Plasma-5"
"Low",98,0.0836927925266253,3,"group=Low",153,"Plasma-5"
"High",99,0,0,"group=High",153,"Plasma-5"
"Low",99,0.0836927925266253,3,"group=Low",153,"Plasma-5"
"High",100,0,0,"group=High",153,"Plasma-5"
"Low",100,0.0836927925266253,3,"group=Low",153,"Plasma-5"
"High",0,1,127,"group=High",154,"Plasma-5"
"Low",0,1,121,"group=Low",154,"Plasma-5"
"High",1,0.992125984251968,126,"group=High",154,"Plasma-5"
"Low",1,0.991735537190083,120,"group=Low",154,"Plasma-5"
"High",2,0.952755905511811,122,"group=High",154,"Plasma-5"
"Low",2,0.942148760330579,114,"group=Low",154,"Plasma-5"
"High",3,0.89763779527559,116,"group=High",154,"Plasma-5"
"Low",3,0.867768595041322,107,"group=Low",154,"Plasma-5"
"High",4,0.858267716535433,109,"group=High",154,"Plasma-5"
"Low",4,0.851239669421488,105,"group=Low",154,"Plasma-5"
"High",5,0.826771653543307,105,"group=High",154,"Plasma-5"
"Low",5,0.818181818181818,99,"group=Low",154,"Plasma-5"
"High",6,0.803149606299213,102,"group=High",154,"Plasma-5"
"Low",6,0.760330578512397,92,"group=Low",154,"Plasma-5"
"High",7,0.755905511811024,96,"group=High",154,"Plasma-5"
"Low",7,0.735537190082645,90,"group=Low",154,"Plasma-5"
"High",8,0.700787401574803,91,"group=High",154,"Plasma-5"
"Low",8,0.727272727272728,88,"group=Low",154,"Plasma-5"
"High",9,0.677165354330709,88,"group=High",154,"Plasma-5"
"Low",9,0.669421487603306,81,"group=Low",154,"Plasma-5"
"High",10,0.606299212598426,77,"group=High",154,"Plasma-5"
"Low",10,0.644628099173554,78,"group=Low",154,"Plasma-5"
"High",11,0.566929133858268,72,"group=High",154,"Plasma-5"
"Low",11,0.611570247933885,75,"group=Low",154,"Plasma-5"
"High",12,0.527559055118111,67,"group=High",154,"Plasma-5"
"Low",12,0.578512396694215,71,"group=Low",154,"Plasma-5"
"High",13,0.464566929133859,59,"group=High",154,"Plasma-5"
"Low",13,0.570247933884298,69,"group=Low",154,"Plasma-5"
"High",14,0.440944881889764,57,"group=High",154,"Plasma-5"
"Low",14,0.545454545454546,66,"group=Low",154,"Plasma-5"
"High",15,0.393700787401575,50,"group=High",154,"Plasma-5"
"Low",15,0.537190082644628,65,"group=Low",154,"Plasma-5"
"High",16,0.362204724409449,46,"group=High",154,"Plasma-5"
"Low",16,0.537190082644628,65,"group=Low",154,"Plasma-5"
"High",17,0.346456692913386,44,"group=High",154,"Plasma-5"
"Low",17,0.528925619834711,64,"group=Low",154,"Plasma-5"
"High",18,0.307086614173229,39,"group=High",154,"Plasma-5"
"Low",18,0.520661157024794,63,"group=Low",154,"Plasma-5"
"High",19,0.275590551181103,35,"group=High",154,"Plasma-5"
"Low",19,0.504132231404959,62,"group=Low",154,"Plasma-5"
"High",20,0.267716535433071,34,"group=High",154,"Plasma-5"
"Low",20,0.479338842975207,58,"group=Low",154,"Plasma-5"
"High",21,0.236220472440945,30,"group=High",154,"Plasma-5"
"Low",21,0.462809917355372,56,"group=Low",154,"Plasma-5"
"High",22,0.228346456692914,29,"group=High",154,"Plasma-5"
"Low",22,0.446280991735537,54,"group=Low",154,"Plasma-5"
"High",23,0.220472440944882,28,"group=High",154,"Plasma-5"
"Low",23,0.421487603305785,51,"group=Low",154,"Plasma-5"
"High",24,0.173228346456693,23,"group=High",154,"Plasma-5"
"Low",24,0.404790015179626,49,"group=Low",154,"Plasma-5"
"High",25,0.15748031496063,21,"group=High",154,"Plasma-5"
"Low",25,0.387923764547141,46,"group=Low",154,"Plasma-5"
"High",26,0.149606299212599,19,"group=High",154,"Plasma-5"
"Low",26,0.371057513914657,44,"group=Low",154,"Plasma-5"
"High",27,0.141732283464567,18,"group=High",154,"Plasma-5"
"Low",27,0.354191263282172,42,"group=Low",154,"Plasma-5"
"High",28,0.141732283464567,18,"group=High",154,"Plasma-5"
"Low",28,0.354191263282172,42,"group=Low",154,"Plasma-5"
"High",29,0.118110236220473,15,"group=High",154,"Plasma-5"
"Low",29,0.354191263282172,42,"group=Low",154,"Plasma-5"
"High",30,0.110236220472441,14,"group=High",154,"Plasma-5"
"Low",30,0.345552451982607,41,"group=Low",154,"Plasma-5"
"High",31,0.10236220472441,13,"group=High",154,"Plasma-5"
"Low",31,0.336913640683042,39,"group=Low",154,"Plasma-5"
"High",32,0.10236220472441,13,"group=High",154,"Plasma-5"
"Low",32,0.319636018083912,37,"group=Low",154,"Plasma-5"
"High",33,0.10236220472441,13,"group=High",154,"Plasma-5"
"Low",33,0.310997206784347,36,"group=Low",154,"Plasma-5"
"High",34,0.094488188976378,12,"group=High",154,"Plasma-5"
"Low",34,0.293719584185216,34,"group=Low",154,"Plasma-5"
"High",35,0.094488188976378,12,"group=High",154,"Plasma-5"
"Low",35,0.293719584185216,34,"group=Low",154,"Plasma-5"
"High",36,0.094488188976378,12,"group=High",154,"Plasma-5"
"Low",36,0.285080772885651,33,"group=Low",154,"Plasma-5"
"High",37,0.094488188976378,12,"group=High",154,"Plasma-5"
"Low",37,0.267803150286521,31,"group=Low",154,"Plasma-5"
"High",38,0.078740157480315,10,"group=High",154,"Plasma-5"
"Low",38,0.259164338986955,30,"group=Low",154,"Plasma-5"
"High",39,0.078740157480315,10,"group=High",154,"Plasma-5"
"Low",39,0.241886716387825,28,"group=Low",154,"Plasma-5"
"High",40,0.078740157480315,10,"group=High",154,"Plasma-5"
"Low",40,0.241886716387825,28,"group=Low",154,"Plasma-5"
"High",41,0.0708661417322835,9,"group=High",154,"Plasma-5"
"Low",41,0.241886716387825,28,"group=Low",154,"Plasma-5"
"High",42,0.0708661417322835,9,"group=High",154,"Plasma-5"
"Low",42,0.241886716387825,28,"group=Low",154,"Plasma-5"
"High",43,0.0708661417322835,9,"group=High",154,"Plasma-5"
"Low",43,0.241886716387825,28,"group=Low",154,"Plasma-5"
"High",44,0.0708661417322835,9,"group=High",154,"Plasma-5"
"Low",44,0.241886716387825,28,"group=Low",154,"Plasma-5"
"High",45,0.0551181102362205,7,"group=High",154,"Plasma-5"
"Low",45,0.232927949114202,26,"group=Low",154,"Plasma-5"
"High",46,0.047244094488189,6,"group=High",154,"Plasma-5"
"Low",46,0.232927949114202,26,"group=Low",154,"Plasma-5"
"High",47,0.047244094488189,6,"group=High",154,"Plasma-5"
"Low",47,0.232927949114202,26,"group=Low",154,"Plasma-5"
"High",48,0.047244094488189,6,"group=High",154,"Plasma-5"
"Low",48,0.232927949114202,26,"group=Low",154,"Plasma-5"
"High",49,0.047244094488189,6,"group=High",154,"Plasma-5"
"Low",49,0.232927949114202,26,"group=Low",154,"Plasma-5"
"High",50,0.0393700787401575,5,"group=High",154,"Plasma-5"
"Low",50,0.232927949114202,26,"group=Low",154,"Plasma-5"
"High",51,0.031496062992126,4,"group=High",154,"Plasma-5"
"Low",51,0.232927949114202,26,"group=Low",154,"Plasma-5"
"High",52,0.031496062992126,4,"group=High",154,"Plasma-5"
"Low",52,0.215010414566956,24,"group=Low",154,"Plasma-5"
"High",53,0.0236220472440945,3,"group=High",154,"Plasma-5"
"Low",53,0.215010414566956,24,"group=Low",154,"Plasma-5"
"High",54,0.015748031496063,2,"group=High",154,"Plasma-5"
"Low",54,0.215010414566956,24,"group=Low",154,"Plasma-5"
"High",55,0.015748031496063,2,"group=High",154,"Plasma-5"
"Low",55,0.215010414566956,24,"group=Low",154,"Plasma-5"
"High",56,0.015748031496063,2,"group=High",154,"Plasma-5"
"Low",56,0.215010414566956,24,"group=Low",154,"Plasma-5"
"High",57,0.015748031496063,2,"group=High",154,"Plasma-5"
"Low",57,0.206051647293333,23,"group=Low",154,"Plasma-5"
"High",58,0.015748031496063,2,"group=High",154,"Plasma-5"
"Low",58,0.206051647293333,23,"group=Low",154,"Plasma-5"
"High",59,0.015748031496063,2,"group=High",154,"Plasma-5"
"Low",59,0.197092880019709,22,"group=Low",154,"Plasma-5"
"High",60,0.015748031496063,2,"group=High",154,"Plasma-5"
"Low",60,0.188134112746086,21,"group=Low",154,"Plasma-5"
"High",61,0.0078740157480315,1,"group=High",154,"Plasma-5"
"Low",61,0.179175345472463,20,"group=Low",154,"Plasma-5"
"High",62,0.0078740157480315,1,"group=High",154,"Plasma-5"
"Low",62,0.179175345472463,20,"group=Low",154,"Plasma-5"
"High",63,0.0078740157480315,1,"group=High",154,"Plasma-5"
"Low",63,0.169221159612882,18,"group=Low",154,"Plasma-5"
"High",64,0.0078740157480315,1,"group=High",154,"Plasma-5"
"Low",64,0.1592669737533,16,"group=Low",154,"Plasma-5"
"High",65,0.0078740157480315,1,"group=High",154,"Plasma-5"
"Low",65,0.1592669737533,16,"group=Low",154,"Plasma-5"
"High",66,0.0078740157480315,1,"group=High",154,"Plasma-5"
"Low",66,0.1592669737533,14,"group=Low",154,"Plasma-5"
"High",67,0.0078740157480315,1,"group=High",154,"Plasma-5"
"Low",67,0.1592669737533,14,"group=Low",154,"Plasma-5"
"High",68,0.0078740157480315,1,"group=High",154,"Plasma-5"
"Low",68,0.1592669737533,14,"group=Low",154,"Plasma-5"
"High",69,0.0078740157480315,1,"group=High",154,"Plasma-5"
"Low",69,0.14789076134235,13,"group=Low",154,"Plasma-5"
"High",70,0.0078740157480315,1,"group=High",154,"Plasma-5"
"Low",70,0.14789076134235,13,"group=Low",154,"Plasma-5"
"High",71,0,0,"group=High",154,"Plasma-5"
"Low",71,0.14789076134235,13,"group=Low",154,"Plasma-5"
"High",72,0,0,"group=High",154,"Plasma-5"
"Low",72,0.14789076134235,13,"group=Low",154,"Plasma-5"
"High",73,0,0,"group=High",154,"Plasma-5"
"Low",73,0.14789076134235,12,"group=Low",154,"Plasma-5"
"High",74,0,0,"group=High",154,"Plasma-5"
"Low",74,0.14789076134235,11,"group=Low",154,"Plasma-5"
"High",75,0,0,"group=High",154,"Plasma-5"
"Low",75,0.14789076134235,9,"group=Low",154,"Plasma-5"
"High",76,0,0,"group=High",154,"Plasma-5"
"Low",76,0.14789076134235,9,"group=Low",154,"Plasma-5"
"High",77,0,0,"group=High",154,"Plasma-5"
"Low",77,0.14789076134235,9,"group=Low",154,"Plasma-5"
"High",78,0,0,"group=High",154,"Plasma-5"
"Low",78,0.14789076134235,9,"group=Low",154,"Plasma-5"
"High",79,0,0,"group=High",154,"Plasma-5"
"Low",79,0.14789076134235,8,"group=Low",154,"Plasma-5"
