"feature","A10_AR38_S10","A45_AR51_S18","A18_AR50_S18","A44_AR49_S18","A29_AR21_S18","A3_AR20_S3","A17_AR47_S17","A28_AR19_S18","A16_AR46_S16","A27_AR18_S18","A5_AR43_S5","A6_AR44_S6","A12_AR42_S12","A41_AR41_S18","A26_AR17_S18","A2_AR14_S2","A23_AR12_S18","A40_AR40_S18","A11_AR39_S11","A25_AR15_S18","A15_AR37_S15","A24_AR13_S18","A37_AR32_S18","A38_AR34_S18","A39_AR35_S18","A9_AR33_S9","A20_AR05_S18","A36_AR30_S18","A7_AR06_S7","A21_AR08_S18","A43_AR48_S18","A4_AR31_S4","A22_AR11_S18","A14_AR07_S14","A35_AR29_S18","A33_AR27_S18","A34_AR28_S18","A19_AR04_S18","A32_AR25_S18","A8_AR26_S8","A13_AR02_S13","A1_AR01_S1","A30_AR22_S18","A31_AR23_S18","A42_AR45_S18"
"hsa-miR-376c-3p",0.108702029817541,0.299841259918154,1.24178938316037,0.0247390642096129,0.98285135329632,0.314384123880043,0.508255700321511,0.900487750900664,0.248311056039745,-1.16656725350736,0.68066313005845,-1.84495069027916,1.08405885300855,-0.0315592044164097,-0.00306547216866273,-0.41371242655776,-1.16656725350736,0.916839249917391,0.827131539280472,-1.16656725350736,-1.84495069027916,0.910989665220025,-1.16656725350736,-1.16656725350736,-0.489219203530721,0.659372973661175,0.846044426291191,-1.16656725350736,-1.84495069027916,0.329022340619063,0.242014664199272,-1.84495069027916,1.08591677135402,0.816378621763026,-1.16656725350736,-1.16656725350736,-1.16656725350736,0.40068517211474,1.34379028917348,0.365239873701064,0.791575716520297,0.290650885742629,0.986234815960513,1.36902493270018,1.08561688137042
"hsa-miR-30e-3p",-0.691170119993388,-1.70352753623699,0.317191321482871,0.151576527865945,0.797600436613415,0.667004873952862,-0.0892039384545564,-1.32815441357896,1.13208747888554,-1.32815441357896,1.35872592486628,0.52442494349292,0.473972705567204,0.180500419133926,0.270528566055921,-0.369181189918036,1.37049176378503,-1.32815441357896,-0.0635242424781531,-1.32815441357896,0.405287627035552,0.629985771907595,-1.32815441357896,-1.32815441357896,0.442171483704458,0.552590124777569,0.812793150110901,-1.32815441357896,0.533304295511401,-1.32815441357896,0.525948803848737,0.783321943025858,0.976469832143287,0.465766682091432,0.529765169643143,-1.32815441357896,0.767163167799837,0.737102863031238,0.95871540996872,0.324245564481027,0.0553987994435989,-0.214557368871416,0.592937524527036,0.728440662269624,0.688830776976345
"hsa-miR-99a-5p",0.345903981637143,0.0377224465031237,-0.183007171191379,-1.9283818913687,-0.265163499751707,-2.18099990320443,-2.18099990320443,0.81119705707006,-0.237837367593208,-1.9223845654035,0.414181974670125,-2.18099990320443,0.454307999715434,-0.295135620251413,-0.0246441051223635,0.743739687838856,1.43251805027993,-1.9223845654035,1.01220003837904,-1.9223845654035,0.0958841529358129,0.742649901842522,1.086071854074,0.89047742986272,-0.201872961983068,-2.18099990320443,0.426268882657795,1.95393539714756,0.0209668370652657,0.86283290639936,0.676718229835134,-0.0653357481714115,0.0654592736437094,0.438845928445595,0.387343668614115,-1.9223845654035,0.865787502393575,0.645101716227804,0.424311627270307,0.328094430109195,0.615446897652221,-0.305496479516073,0.465878268820901,0.192396474601603,0.402189093785
"hsa-miR-106b-5p",0.317359790266534,0.5473654704618,0.507277315312909,-0.914205387580597,0.419398411567435,0.901936055637118,0.373765490142364,1.09601607366067,0.108433646794875,-1.4426331265954,0.451599481841873,0.145054300897047,0.785995264255704,0.528124769204381,0.681670976623665,-0.365087998081679,-1.4426331265954,0.978330776039036,0.203778711108469,-1.4426331265954,-0.586193198329724,0.306730345099748,-1.4426331265954,-1.4426331265954,0.752827582481876,0.261185908883459,-1.4426331265954,-1.4426331265954,0.0822118636287238,0.340383048837645,0.3016789070644,0.657964727023427,0.349396146618295,0.762248319056366,0.639572994038123,-1.4426331265954,1.07088723456334,0.87194032473928,0.809738891263837,0.307289022851798,0.347370243043494,0.148599212803259,0.529178784987885,0.807872216771621,-1.4426331265954
"hsa-miR-203a-3p",0.597277190160074,0.296475132403014,0.179549339990277,0.0747086621532223,0.300369443475191,0.601483916728543,-2.1360660979811,0.974248603839885,0.472949220683568,-1.25565817215457,0.658402032487483,0.575539305460583,0.065787518452106,0.206176464282472,-0.0585790480601917,1.15482846864839,-1.25565817215457,1.1291682912064,0.249363484664021,-1.25565817215457,0.57415610224383,0.806218422533491,-1.25565817215457,0.80255753202926,-0.713238906979019,1.00897049560613,1.26430175624879,-1.25565817215457,0.363891127871407,0.948163188293786,0.232253321949681,0.286025331439353,1.04214637256253,-0.9576132961112,-1.25565817215457,-1.25565817215457,-1.25565817215457,0.849274437216269,0.537312013029348,0.295937795608264,-2.1360660979811,0.0682519641846546,0.378445854223186,0.690038249703725,-1.25565817215457
"hsa-miR-183-5p",0.347212272480323,0.875811021919328,1.08007350586422,-0.162544100293738,0.451056467229284,0.575122067860907,-1.32912815128384,-1.00538399705904,1.03118040700188,-1.00538399705904,0.0804448698582403,0.721384295646011,0.741089663525617,-0.0958631575452568,0.741276962863718,0.284699612371742,-1.00538399705904,1.41601478417067,-1.32912815128384,-1.00538399705904,-1.32912815128384,-1.00538399705904,-1.00538399705904,0.696265442123781,0.928807565943266,1.0488705921081,1.05871836637634,1.96378641042845,0.590489091622295,0.732835987607698,0.447090240455731,-1.32912815128384,-1.00538399705904,0.8007695518811,-1.00538399705904,-1.00538399705904,1.28388126982331,-1.00538399705904,0.424722441672723,-1.32912815128384,-1.32912815128384,-1.32912815128384,0.531436193064827,0.693521832393901,-1.00538399705904
"hsa-miR-628-3p",-0.0398855214848207,0.543812027029242,0.430569149830596,0.286923562436303,1.08781157650358,0.855359252910799,-0.0696208301026566,0.765866892658847,-0.406635644946554,0.825048916067318,0.883881197017136,-0.377512803140655,0.299687561273729,0.336193155529711,0.167584053928421,-0.114350776903667,-1.32258944999059,0.849604032878885,-0.0446320271665556,-1.32258944999059,0.325743646954818,-1.32258944999059,1.18786181225322,-1.32258944999059,0.580872624796694,0.0016655867650287,-1.32258944999059,-1.32258944999059,-2.38960173442126,0.327853501409523,-1.62598626748641,1.12994681188732,0.596025835568181,0.909212107528671,1.01881643474056,-1.32258944999059,-1.32258944999059,0.878010028755131,0.762311165060628,0.883334588426398,0.694925421294409,-2.38960173442126,0.712991498333491,1.09531510346948,0.827906504722555
"hsa-miR-326",0.0345190516133475,-1.07939072789155,1.13278584823004,-1.07939072789155,0.967763833841497,0.910537800524099,0.524431432735329,0.668550600136019,0.931470027480255,-0.960172542190739,0.607214943688494,-1.90840590133547,0.888023829858359,-0.120893543290896,0.287650664231723,-0.0270545129236975,-0.960172542190739,1.32320569433251,0.35473408136115,-0.960172542190739,-1.90840590133547,-0.960172542190739,-0.960172542190739,-0.960172542190739,-0.00532774920543997,1.10240676683392,-0.960172542190739,-0.960172542190739,-1.90840590133547,0.643805580376173,0.979537976981739,0.851468961613096,1.30675562475987,1.0605030010057,-0.960172542190739,-0.960172542190739,-0.960172542190739,0.720661968232633,1.5611847498974,0.562722761401411,0.126408695866582,0.69910193958637,1.16659185611576,1.44001922782431,1.3274036614059
"hsa-miR-1307-3p",-0.054402209484933,-1.79943766107951,1.07646107884734,0.429987000810264,0.570396239708395,0.984456704750278,-3.23598061668923,0.86448034805725,0.340499837425728,-1.45863885162989,0.696737364956981,-0.319520083112116,0.491100554039935,0.317321020778255,0.34206353507186,-0.137875849545392,-1.45863885162989,0.498578891232266,0.378228792533204,-1.45863885162989,-0.65889934086725,0.142204568530887,-1.45863885162989,0.736329345031329,0.374630801590948,-0.148566163596396,-1.45863885162989,-1.45863885162989,-0.0545839418716708,-1.45863885162989,0.549449167668959,0.820468626001337,1.10619643114215,0.57550906314997,0.856090788600205,-1.45863885162989,0.690257482033581,0.508450697562752,1.09210163050699,0.416327242829245,0.185149867719107,0.102759206531708,0.831566182204032,1.03638517748137,0.835916101386343
"hsa-miR-421",0.111209790412028,0.583999244735296,1.43725237549171,-0.848124118354298,0.829922966912668,-0.201463168590544,0.160643943422696,0.915646571896106,-0.0901225976339014,-1.9594139983155,0.826314124052774,0.466667479625537,0.928468414637339,0.523566466929708,0.0530771414840013,-0.394400340879399,1.31445115386187,0.17760455201627,-1.30524022861186,-1.9594139983155,-1.34063074635192,0.416105612263632,-1.9594139983155,-1.9594139983155,0.529248502164662,-0.850663019839074,0.332507872144729,-1.9594139983155,0.0385186148907432,-0.0293428598385253,0.296617806172821,1.19688468611226,-0.0195864032598415,0.678966289148798,0.294522894219315,-1.9594139983155,0.277317523473297,0.614024567174745,1.02249832914646,0.538229209736453,0.643239151395526,-0.352203824868895,0.757095562035834,1.00166834306592,0.828572149427426
